Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDI21,5.59,0.094741514,63.1168,OUT010,191.7504,1.5267806779289166,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS48,15.15,0.046496777,149.6708,OUT010,300.9416,1.3536915908914795,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS04,10.195,0.13996794614285715,139.5838,OUT018,4495.4816,1.0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP38,10.1,0.053732324000000005,49.8008,OUT010,303.6048,1.474623135369198,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCF06,6.235,0.033807904,258.9962,OUT010,258.9962,1.3662332494544593,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDK16,9.065,0.115563679,96.0094,OUT045,1713.7692,1.0019803724883394,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH04,6.115,0.011419301000000001,91.0488,OUT018,1629.8784,0.8436528258808046,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL25,6.92,0.131458247,90.5804,OUT018,183.7608,1.0003108365715545,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK40,7.035,0.021883367999999997,263.791,OUT049,4996.829000000001,1.4013879546317325,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCQ53,17.6,0.018934719,237.75900000000001,OUT049,3545.385,1.0004631055403284,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD09,12.85764518413616,0.021392306,182.0976,OUT027,6157.3184,1.1925395432110781,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY19,19.75,0.041448824,116.5466,OUT045,2828.3184,1.0003214393067008,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG08,13.15,0.165221717,172.0764,OUT013,4466.1864,1.03502309611682,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE39,7.89,0.036127671,117.4782,OUT035,2026.0294,0.9988924518718394,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB09,16.25,0.057629899000000005,123.9046,OUT018,1120.5414,0.8721503417542918,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI22,12.6,0.09621243199999999,207.2612,OUT046,4390.2852,0.848672509150517,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE09,8.775,0.021647195,109.5228,OUT045,994.7052,0.924064435128004,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRC49,8.67,0.065424208,145.8128,OUT035,2444.8176,1.0014906279701619,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDU19,8.77,0.046866331,170.5422,OUT045,1551.9798,1.14382173247102,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU43,19.35,0.028881150499999998,238.6564,OUT013,3575.3459999999995,1.0,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA50,16.25,0.087102593,96.041,OUT013,868.8689999999999,0.8480088487624541,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM29,11.5,0.01774202,129.6626,OUT017,1836.2764,0.9165516710274421,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDQ13,11.1,0.010632751999999999,82.5908,OUT013,1510.0344,0.8883347431660871,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB26,12.85764518413616,0.031116081,55.263999999999996,OUT027,1544.656,0.9946297358201766,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI21,5.59,0.05671761,62.9168,OUT045,1406.1696,0.9140169645833178,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV25,12.85764518413616,0.079931185,219.7456,OUT019,884.1824,1.8408258047368635,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ23,6.55,0.024505417999999998,102.9332,OUT013,1845.5976,0.8687413271368783,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ41,6.85,0.03830192,261.2594,OUT010,1046.6376,1.5028453950554261,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCO42,21.25,0.024693927,144.1102,OUT049,1749.7224,1.0001742904912492,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDQ13,12.85764518413616,0.010590075,84.6908,OUT027,3691.1952,0.8847692069968903,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU47,12.8,0.190569038,138.7838,OUT010,280.9676,1.3645451274054345,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW57,8.31,0.09284989699999999,177.4028,OUT046,3896.2616,1.0,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRN47,12.1,0.016826748,179.166,OUT046,3056.022,1.0369600307865534,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW28,12.85764518413616,0.088394115,194.7452,OUT027,5872.356,1.043762053835794,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN42,20.25,0.011381675,145.6418,OUT013,3384.2614,1.0,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO09,12.85764518413616,0.10435188316666667,262.89099999999996,OUT019,788.9730000000001,1.0,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX45,16.75,0.101690576875,156.16299999999998,OUT046,2816.3340000000003,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH27,7.075,0.058465268,145.3128,OUT045,1869.5664,0.8494330595161648,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO08,11.1,0.053765212,163.1526,OUT035,1808.9786,0.9330509473397336,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG10,6.63,0.01098386,55.4588,OUT018,343.5528,0.8112921828163089,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ40,8.935,0.040245222000000004,54.9298,OUT049,1348.245,0.9998609270561988,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ27,7.935,0.017253305,51.435,OUT017,499.35,1.2544340292642295,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ46,7.485,0.069231189,112.1228,OUT049,1215.7508,0.9987841962478128,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCW53,18.35,0.030542489,193.1162,OUT049,2693.8268,0.9036379516115063,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU07,11.1,0.059940022,149.1366,OUT049,4231.8248,0.889818402886704,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCQ05,11.395,0.0173606515,149.2708,OUT017,2407.5328,1.0,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT16,9.895,0.048860587000000004,260.2278,OUT018,4165.2448,1.0035088417309024,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ17,7.68,0.153419412,86.4224,OUT017,511.3344,0.8845257646922893,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCY29,13.65,0.077219509,56.493,OUT035,509.337,0.9134066277319294,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCQ18,15.75,0.13504726,98.57,OUT035,2496.75,0.9998627520782974,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS02,10.195,0.146094132,196.1794,OUT049,2926.191,1.0524773640991543,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK31,10.895,0.027157955,50.2666,OUT018,820.2656,1.0043310043500497,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH60,12.85764518413616,0.080346058,195.71099999999998,OUT027,5499.508000000001,1.2565952998298249,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO19,17.7,0.016596645,48.3034,OUT046,777.6544,1.0373937420969115,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRF37,17.25,0.084316691,263.39099999999996,OUT035,6311.784000000001,1.4964583021879403,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN21,18.6,0.07679167099999999,161.0236,OUT013,3705.8428,0.9024001818345565,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM14,13.8,0.01326146,108.0254,OUT035,759.6778,1.0014906168419941,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO08,11.1,0.057623018500000005,165.5526,OUT018,1973.4312,1.0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM59,5.88,0.003597678,153.8998,OUT049,2922.1962,0.903638004934895,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCO29,11.15,0.032438645,163.0526,OUT017,2302.3364,1.004587384109935,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRA12,11.6,0.041112694,142.0154,OUT018,850.8924,1.286533554999398,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDI14,12.85764518413616,0.089243504,139.2496,OUT027,1976.0944,0.9939815561066095,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRG51,12.1,0.011539622,163.5526,OUT046,2302.3364,0.8798117366887593,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDR33,12.85764518413616,0.04690397,110.65700000000001,OUT019,659.1419999999999,1.5540456034019783,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS23,4.635,0.141686037,126.9994,OUT017,1798.9916,0.8926048754937134,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCF43,8.51,0.052051256,142.247,OUT045,2004.058,1.2504520437219364,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRN37,9.6,0.09627919,167.3158,OUT035,1838.2738,1.0556729554685813,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX57,17.25,0.047533568,96.9068,OUT017,1458.102,1.0625595817005238,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS47,16.75,0.12888573,87.6856,OUT046,1494.0552,1.3982689791712128,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK35,8.365,0.12025630300000001,39.2506,OUT010,75.9012,1.420144197692299,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRF37,12.85764518413616,0.056344163333333336,261.291,OUT019,788.9730000000001,1.0,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRI23,18.85,0.137755834,161.8578,OUT018,3530.0716,1.2028506186454975,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB28,6.615,0.093913607,198.7426,OUT017,1186.4556,0.8594165342704564,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG04,13.1,0.006061565,188.9898,OUT035,4303.0654,0.8407453141503797,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM08,10.1,0.053667516,223.0088,OUT049,671.1264,1.0490865809600696,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI28,12.85764518413616,0.026194237000000002,79.0302,OUT027,1901.5248,0.9948288975165044,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM57,11.65,0.07600299099999999,83.4908,OUT045,503.3448,1.0001538992044563,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS17,12.85764518413616,0.080111611,94.6436,OUT027,4065.3748,0.9940421406874903,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX44,9.3,0.043141572,90.4172,OUT018,1249.0408,1.0031672289253373,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE03,19.6,0.024276035,45.3718,OUT045,614.5334,0.912484770329388,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT46,11.35,0.03093263,51.5008,OUT018,607.2096,0.9457630624026722,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW60,5.44,0.017096552,178.137,OUT045,3175.866,1.0032475589712146,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE44,14.65,0.172357491,50.8692,OUT017,788.3072,1.255615519103387,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT24,12.35,0.185824165,78.5328,OUT035,695.0952,1.19730125634434,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO20,12.85,0.152988295,253.7382,OUT017,2271.0438,1.2043155991785042,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV47,17.1,0.05203544933333334,85.5566,OUT049,1860.2452,1.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ26,11.6,0.143897558,240.6222,OUT013,2868.2664,0.9209752025026592,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX32,12.85764518413616,0.1748389,142.8786,OUT019,433.4358,1.8119612998116312,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE56,12.85764518413616,0.278730642,63.2194,OUT019,247.6776,1.4739534905076217,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRJ01,6.135,0.11550099900000001,161.1236,OUT018,644.4944,0.9025563021700951,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.01478914,97.7384,OUT010,98.5384,1.5052102232956717,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCN07,18.5,0.033938279,132.5284,OUT035,1318.2839999999999,0.9112349513661312,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCO55,12.85764518413616,0.159394437,105.6938,OUT019,214.3876,1.3623493321530498,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDP46,15.35,0.0699493345,88.28299999999999,OUT046,1797.66,1.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.09316883828571429,182.5292,OUT013,2736.438,1.0,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD56,15.2,0.10377827,175.6054,OUT046,2451.4756,0.8974829274765667,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP12,9.8,0.045522854,35.0874,OUT017,352.874,1.0038394451532722,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT40,12.85764518413616,0.09533143300000001,125.5678,OUT027,2543.356,1.0263383552962455,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV57,15.25,0.04708343228571429,179.766,OUT018,3056.022,1.0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ09,17.6,0.105472205,165.6868,OUT017,3111.9492,0.9032862463006354,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA07,7.55,0.030938774,121.0072,OUT035,2082.6224,0.911809877286233,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ01,19.7,0.160671255,254.7014,OUT035,3570.0196,0.9971935430549796,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW46,13.0,0.070243155,65.7484,OUT013,391.4904,0.8866244931679399,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW19,12.85764518413616,0.038313981000000004,109.95700000000001,OUT027,4504.137,0.9067771020867215,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY01,11.8,0.17054823800000002,113.8834,OUT049,1382.2008,1.0004025099933025,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG60,20.35,0.060794097000000005,233.6616,OUT049,2577.9776,1.0024186291183195,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL22,16.85,0.036446751,90.3488,OUT049,996.0368,1.0010720174981405,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRK01,7.63,0.061188147000000005,94.0436,OUT045,1134.5232,0.9994048599843329,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,15.75,0.05488482099999999,195.3452,OUT013,1761.7068,0.9974615941730895,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX12,18.2,0.026064486,241.8196,OUT046,4097.3332,0.8554989824112391,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR28,13.85,0.025936747000000003,164.921,OUT049,2609.936,0.999337079773638,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH57,10.895,0.035949725,132.9284,OUT017,3295.71,0.9166081784949366,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC04,15.6,0.045168898,242.9854,OUT018,2175.1686,0.8725483049755169,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI06,11.3,0.04767798,181.46599999999998,OUT013,3775.086,0.867680388631876,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCY53,20.0,0.058812134,111.6544,OUT017,1565.9616,1.2555364190274383,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR22,19.35,0.018667601000000002,112.9544,OUT017,2908.2144,0.9163436185301914,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.087646694,221.5798,OUT013,5509.495,1.3300848850383735,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO56,10.195,0.045165795999999994,118.4808,OUT018,1640.5312,0.7807023798393339,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO58,12.85764518413616,0.039385518,164.8526,OUT027,2631.2416,0.9951965080857968,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ45,9.5,0.010914988,183.8608,OUT035,2572.6512,1.0441876662247667,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI34,10.65,0.085268317,229.7668,OUT049,3916.2356,0.9993688392989634,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ26,12.85764518413616,0.08435471300000001,215.5218,OUT027,4915.6014,0.994944544016821,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV08,7.35,0.028571132000000003,40.8454,OUT013,587.2356,0.9990612011675405,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0.037383778,179.7634,OUT018,1817.634,0.8917861154171405,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDG59,15.85,0.043410693,39.4164,OUT018,154.4656,1.0029492112139853,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN58,13.8,0.056872392,231.1984,OUT046,5097.3648,1.0000392472959456,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX19,19.1,0.09712786699999999,234.4958,OUT018,1635.8706,1.0023135847402393,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO52,11.6,0.077284566,172.4106,OUT049,4277.765,1.0006230413674726,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP17,19.35,0.02775746,62.5168,OUT049,1534.0032,1.2516975446680012,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDK56,9.695,0.06503787075,186.7898,OUT010,561.2694,1.0,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCG43,20.2,0.078747826,94.1462,OUT046,832.9158,1.0,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM59,12.85764518413616,0.003574698,154.6998,OUT027,3229.7958,0.8978660594318778,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDA47,10.5,0.11733375,164.12099999999998,OUT017,2773.0570000000002,1.2058097165134467,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ22,12.85764518413616,0.07926174400000001,81.825,OUT019,83.225,1.5211029701374905,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB52,17.75,0.030410272999999998,256.0672,OUT013,2045.3376,0.9987719845771285,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCS29,9.0,0.069938838,264.8884,OUT017,2914.8724,0.893623135306927,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRC12,17.85,0.037885682999999996,190.4188,OUT049,952.0939999999999,0.9997995620766855,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDP13,12.85764518413616,0.235183205,41.548,OUT019,79.896,1.4739035514675431,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRF23,4.61,0.123151947,175.2396,OUT018,2093.2752,1.0456273163503973,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB56,8.75,0.074565098,186.8556,OUT013,7322.4684,1.1644081384377873,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY39,12.85764518413616,0.051075927599999994,182.0608,OUT027,7717.9536,1.0,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY36,12.3,0.009429611999999999,71.33800000000001,OUT045,1098.57,0.8899970176479763,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM17,7.93,0.07107667200000001,44.9086,OUT013,802.9548,0.9983581015972898,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI07,12.85764518413616,0.059110912,199.3426,OUT019,395.4852,1.5803961997529168,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
