Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDN56,12.857645184136194,0.106538757,145.4786,OUT027,5779.144,0.9094169148103559,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB28,6.615,0.09330766800000001,195.9426,OUT013,2570.6538,0.8538715018518922,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCA18,10.1,0.056191301,115.7492,OUT045,579.246,0.8573518684680881,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC46,17.7,0.116542484,182.6266,OUT046,3504.1054,0.91203520410814,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCZ42,10.5,0.011285795,235.8248,OUT035,4266.4464,1.2478326999006029,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRA59,12.857645184136194,0.127308434,186.6924,OUT027,7033.5112,0.9449993139791039,28,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDE24,12.857645184136194,0.093010026,143.0812,OUT027,3704.5112,0.8937842421202313,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA57,18.85,0.03961061,41.648,OUT013,759.012,1.0003838491924915,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ46,7.485,0.069514712,108.7228,OUT017,1326.2736,1.002874524548729,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX39,14.3,0.083147702,210.1586,OUT010,422.1172,1.476094294891791,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW35,10.6,0.011106465,42.7454,OUT049,419.454,0.8884289020128585,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI04,13.65,0.07285175599999999,197.1426,OUT013,3954.8520000000003,0.902345070807113,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU46,12.857645184136194,0.011072421,85.354,OUT027,2077.2960000000003,0.9073565468810119,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE14,13.65,0.031494041,98.87,OUT049,2197.14,1.0002274217056284,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX23,6.445,0.029667053,94.4436,OUT013,1134.5232,0.8971198699479395,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN18,8.895,0.09978238399999999,111.9544,OUT035,1565.9616,1.0,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDR02,16.7,0.022099982,110.1886,OUT049,1334.2632,0.9121300859172407,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ51,11.3,0.09131023699999999,96.9094,OUT010,190.4188,1.4746231293115353,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR15,9.3,0.033437991,153.2314,OUT046,2326.971,0.9026343192214527,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ30,7.725,0.029117482000000004,123.0414,OUT049,1583.9382,0.77834123769076,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDQ52,17.0,0.119362409,249.4434,OUT035,5960.2416,0.9989084116383001,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM01,12.857645184136194,0.094109236,102.9332,OUT027,3691.1952,0.9945166297666053,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH28,15.85,0.110010191,38.8506,OUT035,341.5554,1.0302025835759203,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ56,6.59,0.17674825800000002,82.7908,OUT010,83.8908,1.5268748436017698,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRM49,6.11,0.12176570240000002,43.0086,OUT049,713.7376,1.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI29,12.857645184136194,0.032463574,139.9154,OUT027,4963.539000000001,0.9169764926041232,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW44,9.5,0.035222502999999995,170.1448,OUT045,1874.8928,0.8997285934987095,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR10,17.6,0.010055503,163.7552,OUT049,1787.0072,0.8816526107904392,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO60,20.0,0.034363028999999996,43.5086,OUT035,401.4774,1.0487127468557031,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG08,13.15,0.159630947,171.9764,OUT017,2404.8696,1.0,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG45,8.1,0.128760294,213.7902,OUT017,5946.9256,1.0622274288822204,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM47,9.3,0.043964058,192.3846,OUT018,4586.0304,0.9025562968251313,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDO40,12.857645184136194,0.032470108,148.9392,OUT027,3728.48,0.8938222730749728,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRE37,13.5,0.094603404,187.0872,OUT018,3214.4824,1.0554753949969513,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX13,7.725,0.047743195,248.3092,OUT013,6474.2392,0.9990825210918176,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE21,12.857645184136194,0.015323860333333333,115.3492,OUT027,3823.0236,1.0,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU53,5.485,0.07155776900000001,165.7842,OUT010,165.7842,1.4321847914625596,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCH07,13.15,0.155105614,157.2604,OUT010,316.9208,1.3893900573832385,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDB46,10.5,0.093909644,213.7244,OUT049,4022.7636,0.9996885023328048,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRL01,19.5,0.077157727,232.4958,OUT035,2804.3496,0.8306035321494581,9,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDO38,12.857645184136194,0.07248632599999999,78.9986,OUT027,2259.0594,0.9934744675660867,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA45,21.25,0.155694794,177.637,OUT045,2999.429,1.0019803732755381,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP27,12.857645184136194,0.20914265,190.953,OUT019,379.506,1.4547461737631178,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRG36,14.15,0.095298849,171.8106,OUT013,3935.5438,0.9999349289469871,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCA05,12.857645184136194,0.044000492,148.2734,OUT019,296.9468,1.8244912656498136,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDC32,18.35,0.099090261,94.0462,OUT035,555.2772,0.8698493119999896,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI06,11.3,0.047814463,179.266,OUT045,5033.448,0.8701642107753822,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDR52,12.65,0.07647472799999999,191.8846,OUT017,1146.5076,0.8531042893834638,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU26,16.7,0.042860025999999996,120.3782,OUT017,1668.4948,0.8349736037791211,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG33,5.365,0.141033536,173.6764,OUT017,858.882,0.8796766148079251,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE38,6.52,0.044607161,164.2842,OUT046,2818.3314,1.0024271472121213,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI35,14.0,0.041283361,182.4634,OUT035,5452.901999999999,0.9993559826758832,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN23,6.575,0.075444922,146.0444,OUT013,2612.5992,0.9995478259740543,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCP54,15.35,0.035143024,124.37299999999999,OUT035,2093.9410000000003,0.9970452026828904,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDO39,6.985,0.13725257,183.7608,OUT013,2940.1728,0.9988379396175818,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT17,10.8,0.041831007999999996,186.6214,OUT013,2261.0568,0.9987663729869253,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCK30,14.85,0.060967038,254.3698,OUT035,4566.0564,0.880289539548749,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA35,14.85,0.053837561,120.8072,OUT046,4287.752,0.9994082034348946,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCM07,9.395,0.039928582000000004,83.2908,OUT013,1258.362,0.9128684607369474,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD09,13.5,0.021617996,179.6976,OUT017,1810.976,1.2051209007097652,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW07,18.0,0.14349595199999998,88.7514,OUT017,1062.6168,0.9169291733831149,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM27,12.857645184136194,0.157701958,158.7946,OUT027,5522.811,0.865230240850367,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCY53,20.0,0.058719568,111.0544,OUT018,894.8352,1.253560296478243,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA10,20.35,0.14261818199999998,123.2072,OUT017,1225.072,1.048365184792597,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRB24,8.785,0.020573334,156.4656,OUT035,2162.5184,0.9975538919098349,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCN53,12.857645184136194,0.030208465,35.4874,OUT027,1693.7952,0.8264905555239923,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA31,7.1,0.11023479300000001,171.708,OUT045,3115.9440000000004,0.9991382840979796,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE24,14.85,0.093991286,140.9812,OUT017,3277.0676,0.9032137064816637,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA04,11.3,0.067001825,259.1962,OUT018,5438.9202,1.0031395278508808,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF40,12.857645184136194,0.022403117,250.9092,OUT027,8217.3036,0.8377635181471398,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH34,12.857645184136194,0.030944666000000003,186.6582,OUT027,3715.164,0.8648670466860913,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ43,11.0,0.057058545,241.7512,OUT046,3635.268,1.0003581710192402,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRJ51,14.1,0.07051238439999999,231.9668,OUT049,1842.9344,1.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCL07,12.857645184136194,0.05486977,40.548,OUT019,39.948,1.4750211566421372,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDI26,5.94,0.034880142999999995,177.9344,OUT035,4460.86,0.9019898606795631,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG24,7.975,0.014713908999999999,83.125,OUT017,2579.975,1.0047209252837725,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCM19,12.65,0.047237246,112.5202,OUT046,787.6414,1.0009125118672604,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCE07,8.18,0.013130031,142.6154,OUT046,709.077,1.048140604554122,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR10,17.6,0.010096684,160.4552,OUT017,2599.2832,0.8852633039765445,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF34,9.3,0.02346559,197.6084,OUT010,595.2252,1.5028990042356902,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDO22,13.5,0.017932223,78.796,OUT018,239.688,1.051185350327715,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT52,9.695,0.047420609,246.0144,OUT035,4165.2448,0.9975971093196294,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF39,14.85,0.019511288,262.591,OUT046,4996.829000000001,0.9986843675496302,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,13.0,0.041789718,256.1014,OUT013,2550.014,0.9215224012481296,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR04,7.075,0.022548195,95.7068,OUT013,583.2408,1.0411577677683699,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ32,17.85,0.046599684,125.1388,OUT035,1981.4208,0.8885276281388274,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRD15,10.6,0.095064731,232.4642,OUT010,697.0926,1.3903226251469767,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDB02,9.695,0.029283081000000002,175.137,OUT018,3705.177,1.0040258365720502,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCS30,5.945,0.155706798,127.9652,OUT010,645.826,1.753645415676997,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDN15,17.5,0.016767995,141.418,OUT045,1957.4520000000002,0.8323827759744089,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL31,7.39,0.120961347,143.847,OUT017,4866.998,0.9275067623515872,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV31,9.8,0.178622919,177.937,OUT010,176.437,1.8765758916775703,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF38,11.8,0.02633607,40.6138,OUT013,406.13800000000003,0.9995837292902475,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0.126287542,235.5616,OUT010,468.7232,1.7685624256919856,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRJ24,11.8,0.11350542,186.8924,OUT049,2961.4784,0.8490488543057344,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW51,12.857645184136194,0.09420147699999999,213.356,OUT027,6817.7919999999995,0.8938222715415737,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN49,17.25,0.125224466,41.248000000000005,OUT046,679.1160000000001,0.8804003854595988,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE20,11.35,0.005561798000000001,168.37900000000002,OUT017,3225.801,1.004412895367401,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH60,19.7,0.081193712,198.41099999999997,OUT017,2553.343,1.2698524285402584,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD55,14.0,0.024369007,40.2454,OUT049,922.7988,0.8567319816947903,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU13,8.355,0.188619537,146.4418,OUT017,3089.9778,1.0362257702573354,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ07,15.1,0.094037291,62.3194,OUT049,495.3552,1.1313881680680158,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY13,12.1,0.030188505,77.367,OUT045,612.536,0.9035230485786444,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP56,8.185,0.046578409,48.6692,OUT045,1182.4608,1.000333428662481,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRA59,12.857645184136194,0.223985293,186.2924,OUT019,555.2772,1.6626231395353477,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDY40,15.5,0.08576356199999999,49.0692,OUT013,295.6152,0.80647818321766,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW40,14.0,0.105145451,144.2812,OUT046,4844.3608,0.8551248587341136,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW17,18.0,0.019382568,129.3994,OUT035,3340.9844,1.0000504344573784,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRN37,9.6,0.0912017206666667,166.5158,OUT049,3509.4318,1.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ19,12.857645184136194,0.093002339,177.7712,OUT027,4921.5936,0.9948875512231182,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW34,9.6,0.035549527000000004,244.11700000000002,OUT013,5346.374,1.0357320275325004,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC28,12.857645184136194,0.054720642,107.8254,OUT027,2387.5588,1.660153260808261,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB29,16.7,0.052708138,114.7176,OUT017,2404.8696,1.003600449392526,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE26,9.3,0.089144149,144.9786,OUT049,1011.3502,0.88218681395206,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG45,8.1,0.128011859,210.9902,OUT035,6371.706,1.0560531016805796,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCC18,19.1,0.17827272800000002,172.4422,OUT017,1551.9798,0.9266506273583645,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCU54,8.88,0.099024124,208.52700000000002,OUT018,3145.905,0.9016921152313258,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDF26,6.825,0.046898544,153.7998,OUT017,922.7988,0.9032136994462918,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX52,11.5,0.041994624,194.782,OUT035,3475.4759999999997,0.8675239434827187,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR04,7.075,0.022694622999999997,98.8068,OUT017,2527.3768,1.0479190473128648,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP06,20.7,0.039467795,151.7366,OUT017,604.5464,0.9166081665528515,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCH42,6.86,0.036686157999999996,229.601,OUT018,2526.7110000000002,0.8841021108621774,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCG54,12.1,0.079806266,172.1106,OUT046,3422.212,0.9996853336616084,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRJ11,9.5,0.06902596785714285,190.9872,OUT045,3025.3952,1.0,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDH10,21.0,0.049381666,193.0478,OUT049,1549.9824,0.8496674613892249,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN56,5.46,0.107057186,144.9786,OUT046,2022.7004,0.9138422349004732,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY56,12.857645184136194,0.10927431300000001,225.3062,OUT019,677.1186,1.4853189343098243,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCQ53,17.6,0.018889593,236.25900000000001,OUT013,4727.18,0.9980787607765844,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCN54,20.35,0.021369722,75.8328,OUT045,154.4656,0.9997149114681751,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCC43,7.39,0.092927148,249.5066,OUT049,4267.1122,0.9994653465297124,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDB35,12.857645184136194,0.113139486,92.9804,OUT019,183.7608,1.553614503056816,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM50,13.0,0.030211742000000003,59.321999999999996,OUT018,539.298,1.0040258283430046,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC37,15.5,0.032924463,107.2938,OUT049,2143.876,0.8009034695258213,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT54,8.695,0.12002254300000001,94.8094,OUT018,1428.141,1.0020167493243677,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCW54,7.5,0.096413261,55.3588,OUT046,1030.6584,1.2483554661001992,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ46,7.485,0.069405301,112.1228,OUT018,1105.228,1.0012960744415718,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCK19,9.8,0.09064910699999999,194.3478,OUT045,4649.9472,0.9001767352815309,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCE54,20.7,0.02689477,76.7354,OUT035,2482.7682,1.0317045826857612,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDH17,16.2,0.016679232,96.3726,OUT049,2740.4328,0.9035704330525867,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,12.857645184136194,0.00978492,225.9062,OUT019,451.4124,1.8254318786067616,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRL49,13.15,0.056429024,144.2812,OUT046,1282.3308,0.8978212002147107,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT03,21.25,0.009998763,182.3608,OUT046,551.2824,0.9113964959761427,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW59,13.15,0.020757926,84.3566,OUT045,761.0094,0.8896985459304547,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB18,19.6,0.041374909,89.2514,OUT045,1416.8224,0.8649391709328847,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
